"Incident ID","Incident Date","State","City Or County","Address","# Victims Killed","# Victims Injured","# Subjects-Suspects Killed","# Subjects-Suspects Injured","# Subjects-Suspects Arrested","Operations","Year","long","lat"
2661056,"July 23, 2023","Texas","Houston","9261 Gulf Fwy",1,4,0,0,0,"N/A","2023",-95.253078,29.6559743877551
2661505,"July 23, 2023","Texas","Dallas","3300  Sheila Lane",1,3,0,0,0,"N/A","2023",-84.7256159996593,33.8438678591423
2661000,"July 23, 2023","Washington","Seattle","Broadway",0,4,0,0,0,"N/A","2023",-73.8701388,41.0151121
2660194,"July 22, 2023","Texas","Houston","10700 Rosehaven Dr",1,2,0,2,0,"N/A","2023",-95.376021,29.64359
2660568,"July 22, 2023","North Carolina","Wade","4001 Pembroke Lane",1,3,0,0,0,"N/A","2023",-78.7481897,35.1220713
2660299,"July 22, 2023","Arizona","Glendale","6761 N Sunset Blvd",0,4,0,0,1,"N/A","2023",-86.190248,40.96236
2661182,"July 22, 2023","Florida","Daytona Beach","611 Seabreeze Blvd",0,4,0,0,1,"N/A","2023",-81.0132757,29.2355678
2660217,"July 22, 2023","Illinois","Chicago","1400  S Spaulding Ave",1,4,0,0,0,"N/A","2023",-87.708083,41.861775
2660674,"July 22, 2023","Tennessee","Memphis","2965 Meadows Lane",1,4,0,0,0,"N/A","2023",-89.9124029489912,35.067957
2659968,"July 21, 2023","Louisiana","Marrero","6700  Mather Dr",1,3,0,0,0,"N/A","2023",-90.121838,29.876738
2658784,"July 20, 2023","North Carolina","Greensboro","1900  Brice St",1,3,0,0,0,"N/A","2023",-79.823358,36.067658
2658701,"July 19, 2023","Texas","Houston","6200  Luce St",2,3,0,0,0,"N/A","2023",-95.311824,29.675074
2657179,"July 18, 2023","Pennsylvania","Philadelphia","500  E Wyoming Ave",0,5,0,0,0,"N/A","2023",-75.1161183491362,40.02033945
2657041,"July 17, 2023","District of Columbia","Washington","1200  Barnaby Terrace SE",0,4,0,0,0,"N/A","2023",-76.987465104584,38.83461615
2656524,"July 17, 2023","South Carolina","Columbia","4200  Wentworth Dr",1,3,0,0,0,"N/A","2023",-95.934372,29.663426
2654280,"July 16, 2023","Texas","Dallas","Al Lipscomb Way",1,4,0,0,0,"N/A","2023",-96.7627841,32.7795851
2654540,"July 16, 2023","California","Los Angeles","2000  E 115th St",1,4,0,0,0,"N/A","2023",-81.603327,41.508498
2654137,"July 16, 2023","Illinois","Chicago","4000  W Washington Blvd",1,4,0,0,0,"N/A","2023",-118.326783,34.039799
2653407,"July 15, 2023","Pennsylvania","Homestead (Munhall)","1129 Ravine St",1,3,0,0,0,"N/A","2023",-75.6529623606366,41.462601940626
2655985,"July 15, 2023","Mississippi","Clarksdale","400  Andrews St",0,4,0,0,0,"N/A","2023",-77.6043909766009,43.16057825
2653609,"July 15, 2023","Georgia","Hampton","92 Dogwood Lakes Dr",4,3,1,0,0,"N/A","2023",-84.2658546709136,33.3871496246116
2654370,"July 15, 2023","Florida","Fort Lauderdale","3170 NW 2nd St",1,3,0,0,0,"N/A","2023",-80.2470375829525,25.7743121
2653974,"July 15, 2023","Louisiana","Shreveport","400 Commerce St",1,6,0,0,0,"N/A","2023",-97.3307300035441,32.75490365
2653963,"July 15, 2023","Tennessee","Memphis","3400  Ridgemont Ave",1,4,0,0,0,"N/A","2023",-89.9502008633227,35.2443306887685
2652749,"July 14, 2023","Maryland","Bladensburg","4300  Bladensburg Rd",0,5,0,0,0,"N/A","2023",-76.94562,38.9375156
2653198,"July 14, 2023","North Dakota","Fargo","901 25th St S",1,3,1,0,0,"N/A","2023",-96.819645,46.86563
2651377,"July 13, 2023","Maryland","Silver Spring","14324 Layhill Rd",0,4,0,0,0,"N/A","2023",-77.045147971759,39.0913323571772
2651632,"July 13, 2023","Texas","El Paso","1160 Airway Blvd",2,4,0,0,2,"N/A","2023",-106.393493790235,31.7819649811475
2652321,"July 13, 2023","Illinois","East Saint Louis","500  N 27th St",1,4,0,0,0,"N/A","2023",-98.249574,26.210802
2654191,"July 12, 2023","Georgia","Lagrange","Whitesville St",0,4,0,0,0,"N/A","2023",-85.025464,32.972275
2650004,"July 11, 2023","New York","Bronx","25 E 193rd St",0,4,0,0,0,"N/A","2023",-73.89704,40.8663995
2650456,"July 11, 2023","Texas","Dallas","8200  Willoughby Blvd",0,6,0,0,0,"N/A","2023",-96.829202,32.647376
2648182,"July 9, 2023","North Carolina","Wadesboro","1205 N Greene St",1,6,0,0,0,"N/A","2023",-80.0718531491866,34.9785799322789
2648002,"July 9, 2023","Texas","Amarillo","4515 S Georgia St",2,5,0,0,1,"N/A","2023",127.7146085,26.2620589
2648055,"July 9, 2023","Ohio","Cleveland","W 6th St",0,9,0,0,2,"N/A","2023",-85.83046,33.651614
2647888,"July 9, 2023","Iowa","Dubuque","2506 Broadway St",1,3,0,0,0,"N/A","2023",-124.181750921896,40.7858979249411
2649242,"July 9, 2023","Alabama","Montgomery","300  Gardendale Dr",1,6,0,0,2,"N/A","2023",-86.805927,33.653645
2647298,"July 8, 2023","New York","Brooklyn","Ashford St",1,3,0,0,1,"N/A","2023",-83.7195513,42.5989498
2647621,"July 8, 2023","California","Indio","41900  Napoli St",1,3,0,0,0,"N/A","2023",-116.224846988235,33.7450467882353
2647307,"July 8, 2023","Indiana","Gary","939 E 21st Ave",1,3,0,0,0,"N/A","2023",-123.08472528296,49.2520306
2647516,"July 8, 2023","Maryland","Baltimore","900  Greenmount Ave",2,2,0,0,0,"N/A","2023",-76.607032,39.30014
2648440,"July 8, 2023","Texas","Dallas","1600  Pompano Beach Dr",1,3,0,0,0,"N/A","2023",-96.6645249405412,32.685345588495
2647013,"July 7, 2023","Illinois","Chicago","1600  W Howard St",0,5,0,0,0,"N/A","2023",-87.670906,42.019455
2646865,"July 7, 2023","Texas","El Paso","4516 Swan Dr",0,8,0,0,0,"N/A","2023",-106.576719263566,31.8268157273937
2644586,"July 5, 2023","Florida","Fort Lauderdale","2960 NW 19th St",0,5,0,0,0,"N/A","2023",-82.0347114130516,26.6883078814398
2644078,"July 5, 2023","Michigan","Lansing","S Washington Sq",0,4,0,0,0,"N/A","2023",-75.1519557,39.9461681
2643648,"July 5, 2023","Maryland","Salisbury","Chippewa Blvd",1,6,0,0,0,"N/A","2023",-98.327353,29.581612
2643671,"July 5, 2023","Illinois","Chicago","5600  S Ada St",1,4,0,0,0,"N/A","2023",-87.658577,41.79217
2644352,"July 5, 2023","Ohio","Cleveland","4000  E 150th St",2,2,0,0,0,"N/A","2023",-81.5765818983051,41.4498174237288
2643453,"July 5, 2023","District of Columbia","Washington","4700  Meade St NE",0,9,0,0,0,"N/A","2023",-76.9346203498804,38.9062267
2643630,"July 5, 2023","Massachusetts","Boston","33 Edgewater Dr",0,5,0,0,1,"N/A","2023",174.8739223,-36.9220784
2643676,"July 5, 2023","New Jersey","Paterson","49 Jersey St",2,3,0,0,0,"N/A","2023",-0.130551471730386,50.8279854
2644627,"July 5, 2023","Michigan","Flint","2800  Mallery St",0,4,0,0,0,"N/A","2023",-83.724614,43.031539
2643322,"July 4, 2023","Maryland","Edgewood","600  Harr Park Ct",0,4,0,0,0,"N/A","2023",NA,NA
2642527,"July 4, 2023","Ohio","Akron","700 E Exchange St",0,4,0,0,0,"N/A","2023",-89.374483,42.619946
2643549,"July 4, 2023","California","Hayward","400  Ranker Place",0,5,0,1,1,"N/A","2023",-122.0736,37.639976
2643602,"July 4, 2023","Louisiana","Shreveport","2000  Pearl Ave",4,7,0,0,0,"N/A","2023",151.1753725,-33.8028292
2642489,"July 4, 2023","Michigan","Lansing","6520 Mercantile Way",0,5,0,0,0,"N/A","2023",-84.5361103264505,42.6642781935144
2642484,"July 4, 2023","North Carolina","Charlotte","5300  Park Brook Dr",0,4,0,0,0,"N/A","2023",-95.7467498,29.762518
2642843,"July 3, 2023","Minnesota","Truman","N/A",0,4,0,0,1,"N/A","2023",4.92850387614619,51.56687415
2642262,"July 3, 2023","Texas","Fort Worth","2100  Christine Ave",0,4,0,0,1,"N/A","2023",-85.823811,33.671774
2642472,"July 3, 2023","Texas","Fort Worth","Diaz Ave",3,8,0,0,2,"N/A","2023",-98.2463754,26.1766401
2642495,"July 3, 2023","Indiana","Indianapolis","3200  Forest Manor Ave",1,3,0,0,0,"N/A","2023",-86.0979594545454,39.8142509090909
2645345,"July 3, 2023","Indiana","Michigan City","1100  Salem St",0,4,0,0,0,"N/A","2023",-71.0705866,42.6635301
2642785,"July 3, 2023","Missouri","Saint Ann","4116 Jane Ave",3,1,1,0,0,"N/A","2023",-90.373054342208,38.7352535367672
2642071,"July 3, 2023","Pennsylvania","Philadelphia","5700  Warrington Ave",5,2,0,0,1,"N/A","2023",-75.229801,39.938743
2640311,"July 2, 2023","Kansas","Wichita","222 N Washington St",0,9,0,0,3,"N/A","2023",-84.8118748366455,39.2644866
2641112,"July 2, 2023","New York","Bronx","1780 Eastburn Ave",0,4,0,0,0,"N/A","2023",-73.9080700648139,40.8464834
2640219,"July 2, 2023","Maryland","Baltimore","800  Gretna Court",2,27,0,1,1,"N/A","2023",-76.601349,39.230623
2639780,"July 1, 2023","Oklahoma","Tulsa","1150 S Sheridan Rd",0,4,0,0,0,"N/A","2023",-85.8456490148519,43.8995664185618
2639130,"June 30, 2023","California","Florin","7870 Florin Rd",0,4,0,0,0,"N/A","2023",-121.41125452349,38.4959459328859
2639623,"June 30, 2023","Illinois","Chicago","6300  S Artesian Ave",1,3,0,0,0,"N/A","2023",-87.684969,41.779116
2638784,"June 29, 2023","Texas","Odessa","4310 N Dixie Blvd",1,4,0,0,2,"N/A","2023",-102.375233,31.88642
2638465,"June 28, 2023","North Carolina","Greensboro","5100 Bayberry St",3,2,0,0,1,"N/A","2023",-97.082945,33.055447
2636671,"June 26, 2023","Michigan","Ypsilanti","800  George Pl",2,2,0,0,1,"N/A","2023",-80.011401,35.944477
2634835,"June 25, 2023","Missouri","Kansas City","5646 Prospect Ave",3,6,0,0,1,"N/A","2023",-87.8332162570248,41.9821564153164
2635065,"June 25, 2023","Texas","Missouri City","7242 W Fuqua St",1,3,0,0,0,"N/A","2023",-95.4945249328859,29.5989751275168
2635437,"June 25, 2023","Ohio","Cincinnati","1233 Clay St",0,4,0,0,0,"N/A","2023",-84.5127973,39.1096956
2634933,"June 25, 2023","Maryland","Temple Hills (Marlow Heights)","4400  Stamp Rd",0,4,0,0,0,"N/A","2023",-76.9432354,38.8273476
2634840,"June 25, 2023","Indiana","Indianapolis","800  Broad Ripple Ave",3,1,0,0,0,"N/A","2023",-86.144612,39.869777
2635243,"June 24, 2023","North Carolina","Asheboro","800  Salem Ct",0,4,0,0,2,"N/A","2023",-72.2762084,41.491269
2634357,"June 24, 2023","Texas","Beaumont","1600  Glasshouse St",0,5,0,0,0,"N/A","2023",-94.112568,30.107308
2634147,"June 24, 2023","Michigan","Saginaw","Fourth St",2,11,0,0,0,"N/A","2023",51.0045243,35.6781213
2634135,"June 24, 2023","Florida","Orlando","2620 N Hiawassee Rd",2,2,0,0,0,"N/A","2023",-82.0143686,33.494098
2632283,"June 21, 2023","Texas","Fort Worth","2120 Handley Dr",1,3,0,0,1,"N/A","2023",-97.2163780899513,32.7483370465428
2630581,"June 20, 2023","Michigan","Pontiac","28 Cherry Hill Dr",1,3,0,0,0,"N/A","2023",-69.658456,44.5466789
2629821,"June 19, 2023","Illinois","Chicago","3200  W 79th St",1,3,0,0,0,"N/A","2023",-94.6223107310535,38.9862078
2629745,"June 19, 2023","Wisconsin","Milwaukee","2947 N Doctor MLK Jr Dr",0,6,0,0,1,"N/A","2023",NA,NA
2628072,"June 18, 2023","Illinois","Willowbrook","10S622 Kingery Hwy",1,22,0,0,0,"N/A","2023",NA,NA
2628083,"June 18, 2023","Missouri","Saint Louis","1409 Washington Ave",1,9,0,0,0,"N/A","2023",-80.1316841,25.7857818
2629211,"June 18, 2023","Idaho","Kellogg","525 W Cameron Ave",4,0,0,0,1,"N/A","2023",-79.0613368539326,35.9079518202247
2629196,"June 18, 2023","North Carolina","Greenville","1100  W Sixth St",1,5,0,0,0,"N/A","2023",-83.6878576,43.0096852
2628950,"June 18, 2023","Illinois","Chicago","9900  S Princeton Ave",2,3,0,0,0,"N/A","2023",-87.630992,41.71379
2628104,"June 18, 2023","Illinois","Chicago","5400  W Crystal St",1,3,0,0,0,"N/A","2023",-87.7611769264792,41.9033154
2628094,"June 18, 2023","Georgia","Decatur","4525 Glenwood Rd",0,5,0,0,0,"N/A","2023",-84.2326602,33.7356421
2629262,"June 18, 2023","Michigan","Detroit","12000  Roselawn St",0,4,0,0,0,"N/A","2023",-83.15035,42.376067
2627254,"June 17, 2023","Illinois","Chicago","1900  N Stockton Dr",0,5,0,0,0,"N/A","2023",-87.6338498559509,41.9168161896342
2627729,"June 17, 2023","Pennsylvania","Philadelphia","1700  Ringgold St",0,5,0,0,0,"N/A","2023",-97.486064,25.904797
2627193,"June 17, 2023","Wisconsin","La Crosse","116 3rd St S",0,7,0,0,1,"N/A","2023",-91.2530797,43.8124274
2627442,"June 17, 2023","North Carolina","Winston Salem (Winston-salem)","800  Utah Dr",0,4,0,0,0,"N/A","2023",-78.1972874976303,35.9798324068277
2627199,"June 17, 2023","Indiana","Indianapolis","W 34th St",0,4,0,0,0,"N/A","2023",-74.0004385,40.7551297
2627418,"June 17, 2023","North Carolina","Charlotte","6432 E Independence Blvd",1,3,0,0,1,"N/A","2023",-80.746691,35.1721963
2629270,"June 17, 2023","Louisiana","Alexandria","3323 Willow Glen River Rd",1,3,0,0,0,"N/A","2023",-92.4359011071429,31.2760992857143
2627958,"June 17, 2023","Washington","Quincy","754 Silica Rd NW",2,2,0,1,1,"N/A","2023",-63.8136210996126,45.57271300847
2630156,"June 17, 2023","Ohio","Cleveland","11921 Miles Ave",0,4,0,0,0,"N/A","2023",-81.599627375,41.4453464375
2626827,"June 16, 2023","Maryland","Baltimore","E Cold Spring Ln",0,6,0,0,0,"N/A","2023",-76.6138583,39.3460014
2627283,"June 16, 2023","California","Carson","1500  E Abila St",0,8,0,0,0,"N/A","2023",-118.24575,33.828748
2627013,"June 16, 2023","New Jersey","Clifton","39 Harding Ave",0,4,0,0,0,"N/A","2023",-67.8268277,46.7632082
2625892,"June 15, 2023","Ohio","New Richmond","1965 Laurel Lindale Rd",3,1,0,0,1,"N/A","2023",-84.197978771813,38.9251338462028
2626402,"June 15, 2023","Tennessee","Sequatchie","246 Pine St",5,1,1,0,0,"N/A","2023",-70.8018658112369,42.14206705
2625636,"June 15, 2023","South Carolina","Greenville","Channel Dr",0,4,0,0,0,"N/A","2023",-93.544098,44.90794
2625603,"June 14, 2023","Oklahoma","Tulsa","S Harvard Ave",1,3,0,0,1,"N/A","2023",-87.9972536,42.0562714
2625182,"June 13, 2023","Ohio","Cincinnati","2300  Harrison Ave",0,4,0,0,0,"N/A","2023",-97.3525915040462,32.7301607
2623809,"June 13, 2023","Colorado","Denver","2000  Market St",0,9,0,1,2,"N/A","2023",151.2039777,-33.8709693
2622044,"June 11, 2023","New York","Syracuse","100  Davis St",0,4,0,0,3,"N/A","2023",-83.3803253,33.9247637
2622008,"June 11, 2023","Texas","Houston","6003 Richmond Ave",0,6,0,0,0,"N/A","2023",-95.4845923072448,29.7310472
2622062,"June 11, 2023","California","Antioch","3300  Sunset Ln",1,6,0,0,0,"N/A","2023",-82.291754,30.153126
2622547,"June 11, 2023","Maryland","Annapolis","1004 Paddington Pl",3,3,0,0,1,"N/A","2023",-76.4812753065507,38.95605595
2622140,"June 11, 2023","Illinois","Champaign","1000  N 6th St",0,4,0,0,0,"N/A","2023",-95.536565,39.862618
2622484,"June 11, 2023","Texas","Crosby","12028 Crosby-Lynchburg  Rd",1,4,0,0,0,"N/A","2023",-95.0619448571429,29.8688645714286
2621754,"June 10, 2023","Mississippi","Hattiesburg","6100  US-49",0,4,0,0,0,"N/A","2023",-89.3422581303457,31.3528794005441
2621640,"June 10, 2023","Illinois","Oak Park","900  Madison St",0,4,0,0,0,"N/A","2023",-122.326941157413,47.6089501
2622344,"June 10, 2023","Washington","Benton City","25000  North Willard Ave",1,5,0,0,0,"N/A","2023",-118.0849861,34.1030876
2621241,"June 9, 2023","California","San Francisco","24th St",0,9,0,0,1,"N/A","2023",-117.1078598,32.6616815
2621359,"June 9, 2023","Pennsylvania","Jeannette","815 Lowry Ave",1,4,0,0,0,"N/A","2023",-79.6172653749585,40.3186584468817
2620695,"June 8, 2023","South Carolina","North Charleston","4106 Dorchester Rd",1,3,0,0,0,"N/A","2023",-76.6878600522252,39.3297475
2619908,"June 7, 2023","California","Sacramento","1600  Grand Ave",0,7,0,0,0,"N/A","2023",-73.9166214,40.8462147
2618358,"June 6, 2023","Virginia","Richmond","6 N Laurel St",2,5,0,0,1,"N/A","2023",-77.452108278446,37.546203
2617560,"June 5, 2023","Mississippi","Jackson","440 N Mill St",0,5,0,0,0,"N/A","2023",-79.0534206083333,42.8865003875
2616439,"June 4, 2023","Texas","Sunnyvale","201 Planters Rd",1,4,0,0,0,"N/A","2023",-77.8327958529744,36.7682927929643
2615978,"June 4, 2023","Illinois","Chicago","4800  W Iowa St",1,6,0,0,0,"N/A","2023",-87.746029,41.896941
2616034,"June 4, 2023","Florida","Pensacola","Cresent Dr",1,4,0,0,0,"N/A","2023",-88.198508,43.197302
2616015,"June 4, 2023","Missouri","Columbia","2600  Oakbrook Dr",2,4,0,0,0,"N/A","2023",-82.8148766641376,27.9037682037413
2615941,"June 3, 2023","Oregon","Portland","NE Webster St",0,4,0,0,0,"N/A","2023",-99.299607,41.221992
2615518,"June 2, 2023","Tennessee","Memphis","4600  Mill Stream Dr",0,4,0,0,0,"N/A","2023",-90.0092771111698,35.0240120534073
2614735,"June 2, 2023","Texas","San Antonio","5100  Eisenhauer Rd",1,3,0,0,0,"N/A","2023",-98.387987,29.496457
2614353,"May 31, 2023","Ohio","Cleveland","400  E 123rd St",1,3,0,0,0,"N/A","2023",-81.600042,41.546485
2613375,"May 31, 2023","Ohio","Cincinnati","73 E McMicken Ave",0,4,0,0,1,"N/A","2023",-84.5154938095238,39.1154302380952
2613087,"May 31, 2023","North Carolina","Fayetteville","700  Rembrandt Dr",2,2,0,0,2,"N/A","2023",-79.041994,35.051878
2612967,"May 30, 2023","Pennsylvania","Lebanon","400  N 5th St",3,1,0,0,3,"N/A","2023",-77.4364816,37.5442265
2612882,"May 30, 2023","Illinois","Chicago","7059 S Halsted St",0,4,0,0,0,"N/A","2023",-87.6443219300192,41.7659667752192
2611512,"May 29, 2023","Florida","Hollywood","1203 N Broadwalk",0,9,0,0,3,"N/A","2023",0.3268077,51.6144806
2611781,"May 29, 2023","South Carolina","Hollywood","5000  Storage Rd",1,5,0,0,0,"N/A","2023",-80.299198,32.71295
2610925,"May 29, 2023","Ohio","Canal Winchester","4855 Pintail Creek Dr",0,7,0,0,0,"N/A","2023",-82.82838875301,39.8835787
2611214,"May 29, 2023","Illinois","Peoria","N/A",0,4,0,0,0,"N/A","2023",4.92850387614619,51.56687415
2611877,"May 29, 2023","New York","Syracuse","400  Bellevue Ave",1,3,0,0,1,"N/A","2023",-73.8803952,40.9599144
2611231,"May 28, 2023","Pennsylvania","Chester","Front St",0,8,0,0,0,"N/A","2023",-74.0013688,40.7079173
2611011,"May 28, 2023","Pennsylvania","Philadelphia","4500  Mulberry St",1,3,0,0,0,"N/A","2023",-75.0837382315249,40.01163505
2610339,"May 28, 2023","Pennsylvania","Harrisburg","1000  N 3rd St",0,4,0,0,0,"N/A","2023",-84.5523023381852,39.41300225
2610271,"May 28, 2023","Mississippi","Hazlehurst","Dentville Rd",0,5,0,0,0,"N/A","2023",-84.649173,35.229435
2610231,"May 28, 2023","Tennessee","Memphis","400  Deerskin Dr",0,4,0,0,0,"N/A","2023",-90.078868,35.048228
2610153,"May 27, 2023","Ohio","Cleveland","17426 Harvard Ave",0,4,0,0,0,"N/A","2023",-81.5573133,41.4496229
2610514,"May 27, 2023","California","Moreno Valley","24800  Evening Shadow Ct",0,4,0,0,0,"N/A","2023",-117.229882,33.965189
2610746,"May 27, 2023","Arkansas","Marianna","382 W Chestnut St",1,4,0,0,0,"N/A","2023",-98.630504244898,33.5925116326531
2609789,"May 27, 2023","New Mexico","Red River","400 E Main St",3,4,0,1,1,"N/A","2023",-72.0371560718528,42.229528
2609601,"May 27, 2023","Illinois","Chicago","7900  S Ashland Ave",1,3,0,0,0,"N/A","2023",-87.663542,41.750231
2609992,"May 26, 2023","Mississippi","Columbus","2118 Hwy 45 N",1,4,0,0,1,"N/A","2023",5.2408138,50.5180856
2608422,"May 26, 2023","Wisconsin","Milwaukee","N 38th St",0,4,0,0,1,"N/A","2023",-96.6656809,40.8313615
2608802,"May 26, 2023","Maryland","Baltimore","W Saratoga St",0,5,0,0,0,"N/A","2023",-76.6166323,39.2930131
2608556,"May 26, 2023","Georgia","Brunswick","100  Wasp Dr",0,5,0,0,0,"N/A","2023",-81.476201,31.224327
2608830,"May 26, 2023","Virginia","Woodbridge","14723 Birchdale Ave",3,1,0,0,0,"N/A","2023",-77.3106233,38.63133175
2609761,"May 26, 2023","Arizona","Mesa","Alma School Rd",4,1,0,0,1,"N/A","2023",-111.8439524,33.7561127
2608239,"May 25, 2023","Maryland","Baltimore","3300  Ramona Ave",0,4,0,0,0,"N/A","2023",-76.5640757915265,39.32372255
2606205,"May 23, 2023","Texas","Texarkana","563 Lemon Acre",4,0,0,0,1,"N/A","2023",NA,NA
2606213,"May 23, 2023","Indiana","Columbus","2201 Lincoln Park Dr",0,4,0,0,2,"N/A","2023",-86.2978751754386,43.1997905614035
2605897,"May 22, 2023","Tennessee","Columbia","Beech St",1,4,0,0,2,"N/A","2023",-1.6486372,52.7963386
2605263,"May 21, 2023","Mississippi","Clarksdale","300  Delta St",0,13,0,0,0,"N/A","2023",-79.5397404,43.61210114
2604461,"May 21, 2023","Washington","Renton","E Valley Hwy",0,5,0,0,0,"N/A","2023",-122.2279878,47.4321881
2603680,"May 21, 2023","Missouri","Kansas City","4244 Indiana Ave",3,2,0,0,1,"N/A","2023",-90.2339132374062,30.03395975
2605709,"May 21, 2023","Mississippi","Jonestown","MS-316",0,4,0,0,0,"N/A","2023",-52.7809548,-19.1874999
2604279,"May 21, 2023","Louisiana","Thibodaux","300  Hyland Dr",0,7,0,0,0,"N/A","2023",-76.1561141435955,43.11664975
2603241,"May 20, 2023","California","Los Angeles","1010 Wilshire Blvd",0,4,0,0,0,"N/A","2023",-85.5976195306122,42.265970755102
2603870,"May 20, 2023","Georgia","Thomson","511 Knox St",0,4,0,0,1,"N/A","2023",-75.4876158,44.696453
2603598,"May 20, 2023","Louisiana","New Orleans","6000  Beechcraft St",2,2,0,0,0,"N/A","2023",-90.0198064,30.0142637
2603689,"May 20, 2023","Kentucky","Louisville","600  N 34th St",0,4,0,0,0,"N/A","2023",-122.3508881,47.6499533
2601416,"May 18, 2023","Texas","San Antonio","5138 UTSA Blvd",1,3,0,0,1,"N/A","2023",-98.5867406771891,29.57905475
2600376,"May 16, 2023","Texas","San Antonio","800  Poinsettia St",0,4,0,0,0,"N/A","2023",-98.4510552424242,29.428013
2598731,"May 15, 2023","New Mexico","Farmington","700  N Dustin Ave",3,6,1,0,0,"N/A","2023",-108.202342,36.736391
2598168,"May 14, 2023","Alabama","Montgomery","5500  Atlanta Highway",1,3,0,0,0,"N/A","2023",-84.2520606713996,34.1497190447441
2597941,"May 14, 2023","Indiana","Anderson","1600  Madison Ave",0,6,0,0,0,"N/A","2023",-73.9490632,40.7944681
2598225,"May 14, 2023","Louisiana","Shreveport","9064 Mansfield Ave",0,4,0,0,1,"N/A","2023",-87.7726903898613,42.0456791260058
2598323,"May 14, 2023","Pennsylvania","Hazleton","W 11th St",0,4,0,0,0,"N/A","2023",-86.1735493,39.7809548
2597075,"May 13, 2023","Louisiana","Shreveport","3600  Hollywood Ave",0,4,0,0,0,"N/A","2023",-74.976679,40.144624
2597897,"May 13, 2023","California","Sacramento","Fairfield St",0,4,0,0,3,"N/A","2023",-82.802742,39.849594
2597569,"May 13, 2023","Georgia","Augusta","120 Sand Bar Ferry Rd",2,4,0,0,0,"N/A","2023",-81.908120474046,33.4392581867265
2597757,"May 13, 2023","Kentucky","Louisville","627 S 4th St",1,4,0,0,0,"N/A","2023",-75.1492123414773,39.9408887
2597561,"May 13, 2023","New Hampshire","Manchester","129 Ahern St",0,4,0,0,3,"N/A","2023",-81.3955702857143,30.3255977142857
2597740,"May 13, 2023","Arizona","Yuma","3800  S J Edward Dr",2,5,0,0,3,"N/A","2023",149.2221563,-35.4280789
2597218,"May 12, 2023","Maryland","Laurel","300  Domer Ave",0,4,0,0,0,"N/A","2023",-77.003069,38.996564
2595672,"May 11, 2023","Indiana","Indianapolis","4020 S East St",1,3,0,0,0,"N/A","2023",-86.1495741,39.7069968
2595658,"May 11, 2023","Pennsylvania","Philadelphia","5900  North 21st St",1,3,0,0,0,"N/A","2023",-75.155966,40.043847
2595583,"May 11, 2023","Illinois","Chicago","600  W 61st Pl",2,3,0,0,0,"N/A","2023",-87.640231,41.782649
2594759,"May 10, 2023","Colorado","Denver","9600 E Girard Ave",1,4,0,0,2,"N/A","2023",-104.877313325323,39.65367925
2590876,"May 7, 2023","New Jersey","Newark","300  Orange St",1,3,0,0,0,"N/A","2023",-122.7175096,38.4333196
2590669,"May 7, 2023","California","Adelanto","10900  Bartlett Ave",2,5,0,0,0,"N/A","2023",-117.42703,34.579375
2591640,"May 7, 2023","California","Thornton","8600  W Mokelumne Ave",1,3,0,0,0,"N/A","2023",-122.172531,37.7758964
2591449,"May 7, 2023","Wisconsin","Fond Du Lac","912 Martin Ave",1,3,0,0,1,"N/A","2023",-76.3759393367089,36.82003055
